datetime,event,type,planet1,planet1_sign,planet1_degree,planet1_nakshatra,planet1_nakshatra_lord,planet1_pada,planet2,planet2_sign,planet2_degree,planet2_nakshatra,planet2_nakshatra_lord,planet2_pada,exact_angle,difference,orb
2025-12-30 00:00:00,Aspect,Square,Mercury,Sagittarius,"0°56'59.59""",Mula,Ketu,1,Saturn,Pisces,"1°48'57.90""",Purva Bhadrapada,Jupiter,4,90,90.8662,0.8662
2025-12-30 00:15:00,Aspect,Square,Mercury,Sagittarius,"0°57'56.28""",Mula,Ketu,1,Saturn,Pisces,"1°48'59.94""",Purva Bhadrapada,Jupiter,4,90,90.851,0.851
2025-12-30 00:30:00,Aspect,Square,Mercury,Sagittarius,"0°58'52.97""",Mula,Ketu,1,Saturn,Pisces,"1°49'02.00""",Purva Bhadrapada,Jupiter,4,90,90.8358,0.8358
2025-12-30 00:45:00,Aspect,Square,Mercury,Sagittarius,"0°59'49.66""",Mula,Ketu,1,Saturn,Pisces,"1°49'04.05""",Purva Bhadrapada,Jupiter,4,90,90.8207,0.8207
2025-12-30 01:00:00,Aspect,Square,Mercury,Sagittarius,"1°00'46.35""",Mula,Ketu,1,Saturn,Pisces,"1°49'06.10""",Purva Bhadrapada,Jupiter,4,90,90.8055,0.8055
2025-12-30 01:15:00,Aspect,Square,Mercury,Sagittarius,"1°01'43.05""",Mula,Ketu,1,Saturn,Pisces,"1°49'08.15""",Purva Bhadrapada,Jupiter,4,90,90.7903,0.7903
2025-12-30 01:30:00,Aspect,Square,Mercury,Sagittarius,"1°02'39.75""",Mula,Ketu,1,Saturn,Pisces,"1°49'10.20""",Purva Bhadrapada,Jupiter,4,90,90.7751,0.7751
2025-12-30 01:45:00,Aspect,Square,Mercury,Sagittarius,"1°03'36.45""",Mula,Ketu,1,Saturn,Pisces,"1°49'12.26""",Purva Bhadrapada,Jupiter,4,90,90.7599,0.7599
2025-12-30 02:00:00,Aspect,Square,Mercury,Sagittarius,"1°04'33.15""",Mula,Ketu,1,Saturn,Pisces,"1°49'14.31""",Purva Bhadrapada,Jupiter,4,90,90.7448,0.7448
2025-12-30 02:15:00,Aspect,Square,Mercury,Sagittarius,"1°05'29.86""",Mula,Ketu,1,Saturn,Pisces,"1°49'16.37""",Purva Bhadrapada,Jupiter,4,90,90.7296,0.7296
