datetime,event,type,planet1,planet1_sign,planet1_degree,planet2,planet2_sign,planet2_degree,exact_angle,difference,orb
2026-01-18 00:00:00,Aspect,Sextitle,Sun,Capricorn,"3°22'09.08""",Saturn,Pisces,"3°07'22.62""",60,59.7538,0.2462
2026-01-18 00:00:00,Aspect,Conjunction,Mercury,Capricorn,"0°49'38.64""",Mars,Capricorn,"1°21'32.62""",0,0.5317,0.5317
2026-01-18 00:15:00,Aspect,Sextitle,Sun,Capricorn,"3°22'47.27""",Saturn,Pisces,"3°07'25.70""",60,59.744,0.256
2026-01-18 00:15:00,Aspect,Conjunction,Mercury,Capricorn,"0°50'40.27""",Mars,Capricorn,"1°22'01.75""",0,0.5226,0.5226
2026-01-18 00:30:00,Aspect,Sextitle,Sun,Capricorn,"3°23'25.46""",Saturn,Pisces,"3°07'28.77""",60,59.7343,0.2657
2026-01-18 00:30:00,Aspect,Conjunction,Mercury,Capricorn,"0°51'41.91""",Mars,Capricorn,"1°22'30.87""",0,0.5136,0.5136
2026-01-18 00:45:00,Aspect,Sextitle,Sun,Capricorn,"3°24'03.66""",Saturn,Pisces,"3°07'31.85""",60,59.7245,0.2755
2026-01-18 00:45:00,Aspect,Conjunction,Mercury,Capricorn,"0°52'43.55""",Mars,Capricorn,"1°23'00.00""",0,0.5046,0.5046
2026-01-18 01:00:00,Aspect,Sextitle,Sun,Capricorn,"3°24'41.85""",Saturn,Pisces,"3°07'34.93""",60,59.7147,0.2853
2026-01-18 01:00:00,Aspect,Conjunction,Mercury,Capricorn,"0°53'45.20""",Mars,Capricorn,"1°23'29.12""",0,0.4955,0.4955
2026-01-18 01:15:00,Aspect,Sextitle,Sun,Capricorn,"3°25'20.05""",Saturn,Pisces,"3°07'38.00""",60,59.705,0.295
2026-01-18 01:15:00,Aspect,Conjunction,Mercury,Capricorn,"0°54'46.84""",Mars,Capricorn,"1°23'58.25""",0,0.4865,0.4865
2026-01-18 01:30:00,Aspect,Sextitle,Sun,Capricorn,"3°25'58.24""",Saturn,Pisces,"3°07'41.08""",60,59.6952,0.3048
2026-01-18 01:30:00,Aspect,Conjunction,Mercury,Capricorn,"0°55'48.50""",Mars,Capricorn,"1°24'27.37""",0,0.4775,0.4775
2026-01-18 01:45:00,Aspect,Sextitle,Sun,Capricorn,"3°26'36.43""",Saturn,Pisces,"3°07'44.16""",60,59.6855,0.3145
2026-01-18 01:45:00,Aspect,Conjunction,Mercury,Capricorn,"0°56'50.15""",Mars,Capricorn,"1°24'56.50""",0,0.4684,0.4684
2026-01-18 02:00:00,Aspect,Sextitle,Sun,Capricorn,"3°27'14.63""",Saturn,Pisces,"3°07'47.24""",60,59.6757,0.3243
2026-01-18 02:00:00,Aspect,Conjunction,Mercury,Capricorn,"0°57'51.81""",Mars,Capricorn,"1°25'25.62""",0,0.4594,0.4594
2026-01-18 02:15:00,Aspect,Sextitle,Sun,Capricorn,"3°27'52.82""",Saturn,Pisces,"3°07'50.32""",60,59.666,0.334
2026-01-18 02:15:00,Aspect,Conjunction,Mercury,Capricorn,"0°58'53.47""",Mars,Capricorn,"1°25'54.75""",0,0.4504,0.4504
2026-01-18 02:30:00,Aspect,Sextitle,Sun,Capricorn,"3°28'31.01""",Saturn,Pisces,"3°07'53.40""",60,59.6562,0.3438
2026-01-18 02:30:00,Aspect,Conjunction,Mercury,Capricorn,"0°59'55.14""",Mars,Capricorn,"1°26'23.87""",0,0.4413,0.4413
2026-01-18 02:45:00,Aspect,Sextitle,Sun,Capricorn,"3°29'09.21""",Saturn,Pisces,"3°07'56.48""",60,59.6465,0.3535
2026-01-18 02:45:00,Aspect,Conjunction,Mercury,Capricorn,"1°00'56.81""",Mars,Capricorn,"1°26'53.00""",0,0.4323,0.4323
2026-01-18 03:00:00,Aspect,Sextitle,Sun,Capricorn,"3°29'47.40""",Saturn,Pisces,"3°07'59.56""",60,59.6367,0.3633
2026-01-18 03:00:00,Aspect,Conjunction,Mercury,Capricorn,"1°01'58.48""",Mars,Capricorn,"1°27'22.13""",0,0.4232,0.4232
2026-01-18 03:15:00,Aspect,Sextitle,Sun,Capricorn,"3°30'25.59""",Saturn,Pisces,"3°08'02.65""",60,59.627,0.373
2026-01-18 03:15:00,Aspect,Conjunction,Mercury,Capricorn,"1°03'00.16""",Mars,Capricorn,"1°27'51.25""",0,0.4142,0.4142
2026-01-18 03:30:00,Aspect,Sextitle,Sun,Capricorn,"3°31'03.79""",Saturn,Pisces,"3°08'05.73""",60,59.6172,0.3828
2026-01-18 03:30:00,Aspect,Conjunction,Mercury,Capricorn,"1°04'01.84""",Mars,Capricorn,"1°28'20.38""",0,0.4051,0.4051
2026-01-18 03:45:00,Aspect,Sextitle,Sun,Capricorn,"3°31'41.98""",Saturn,Pisces,"3°08'08.81""",60,59.6075,0.3925
2026-01-18 03:45:00,Aspect,Conjunction,Mercury,Capricorn,"1°05'03.52""",Mars,Capricorn,"1°28'49.51""",0,0.3961,0.3961
2026-01-18 04:00:00,Aspect,Sextitle,Sun,Capricorn,"3°32'20.17""",Saturn,Pisces,"3°08'11.89""",60,59.5977,0.4023
2026-01-18 04:00:00,Aspect,Conjunction,Mercury,Capricorn,"1°06'05.21""",Mars,Capricorn,"1°29'18.63""",0,0.3871,0.3871
2026-01-18 04:15:00,Aspect,Sextitle,Sun,Capricorn,"3°32'58.37""",Saturn,Pisces,"3°08'14.98""",60,59.5879,0.4121
2026-01-18 04:15:00,Aspect,Conjunction,Mercury,Capricorn,"1°07'06.90""",Mars,Capricorn,"1°29'47.76""",0,0.378,0.378
2026-01-18 04:30:00,Aspect,Sextitle,Sun,Capricorn,"3°33'36.56""",Saturn,Pisces,"3°08'18.06""",60,59.5782,0.4218
2026-01-18 04:30:00,Aspect,Conjunction,Mercury,Capricorn,"1°08'08.59""",Mars,Capricorn,"1°30'16.89""",0,0.369,0.369
2026-01-18 04:45:00,Aspect,Sextitle,Sun,Capricorn,"3°34'14.75""",Saturn,Pisces,"3°08'21.15""",60,59.5684,0.4316
2026-01-18 04:45:00,Aspect,Conjunction,Mercury,Capricorn,"1°09'10.29""",Mars,Capricorn,"1°30'46.02""",0,0.3599,0.3599
2026-01-18 05:00:00,Aspect,Sextitle,Sun,Capricorn,"3°34'52.95""",Saturn,Pisces,"3°08'24.23""",60,59.5587,0.4413
2026-01-18 05:00:00,Aspect,Conjunction,Mercury,Capricorn,"1°10'11.99""",Mars,Capricorn,"1°31'15.14""",0,0.3509,0.3509
2026-01-18 05:15:00,Aspect,Sextitle,Sun,Capricorn,"3°35'31.14""",Saturn,Pisces,"3°08'27.32""",60,59.5489,0.4511
2026-01-18 05:15:00,Aspect,Conjunction,Mercury,Capricorn,"1°11'13.70""",Mars,Capricorn,"1°31'44.27""",0,0.3418,0.3418
2026-01-18 05:30:00,Aspect,Sextitle,Sun,Capricorn,"3°36'09.33""",Saturn,Pisces,"3°08'30.40""",60,59.5392,0.4608
2026-01-18 05:30:00,Aspect,Conjunction,Mercury,Capricorn,"1°12'15.41""",Mars,Capricorn,"1°32'13.40""",0,0.3328,0.3328
2026-01-18 05:45:00,Aspect,Sextitle,Sun,Capricorn,"3°36'47.53""",Saturn,Pisces,"3°08'33.49""",60,59.5294,0.4706
2026-01-18 05:45:00,Aspect,Conjunction,Mercury,Capricorn,"1°13'17.12""",Mars,Capricorn,"1°32'42.53""",0,0.3237,0.3237
2026-01-18 06:00:00,Aspect,Sextitle,Sun,Capricorn,"3°37'25.72""",Saturn,Pisces,"3°08'36.58""",60,59.5197,0.4803
2026-01-18 06:00:00,Aspect,Conjunction,Mercury,Capricorn,"1°14'18.83""",Mars,Capricorn,"1°33'11.66""",0,0.3147,0.3147
2026-01-18 06:15:00,Aspect,Sextitle,Sun,Capricorn,"3°38'03.91""",Saturn,Pisces,"3°08'39.67""",60,59.5099,0.4901
2026-01-18 06:15:00,Aspect,Conjunction,Mercury,Capricorn,"1°15'20.55""",Mars,Capricorn,"1°33'40.79""",0,0.3056,0.3056
2026-01-18 06:30:00,Aspect,Sextitle,Sun,Capricorn,"3°38'42.10""",Saturn,Pisces,"3°08'42.76""",60,59.5002,0.4998
2026-01-18 06:30:00,Aspect,Opposition,Moon,Sagittarius,"23°57'58.84""",Jupiter,Gemini,"24°51'53.30""",180,179.1015,0.8985
2026-01-18 06:30:00,Aspect,Conjunction,Mercury,Capricorn,"1°16'22.27""",Mars,Capricorn,"1°34'09.91""",0,0.2966,0.2966
2026-01-18 06:45:00,Aspect,Sextitle,Sun,Capricorn,"3°39'20.30""",Saturn,Pisces,"3°08'45.84""",60,59.4904,0.5096
